,n_components,umap_n_neighbors,umap_min_dist,umap_metric,min_cluster_size,min_samples,cluster_selection_epsilon,cluster_selection_method,hdbscan_metric,ARI,NMI,Homogeneity,Completeness,V-measure,FMI
1437,50,15,0.3,cosine,20,5.0,0.1,eom,cosine,0.0017120038638676624,0.08292399698453293,0.05687642743542622,0.1529872016192733,0.08292399698453291,0.2125817139175274
1438,50,15,0.3,cosine,20,5.0,0.1,leaf,euclidean,-0.0032230381340357882,0.06555696735283567,0.047145409501014014,0.10756337539526892,0.06555696735283567,0.17862851060778182
1439,50,15,0.3,cosine,20,5.0,0.1,leaf,cosine,-0.0016486822073002434,0.06246230337150988,0.044721334018990595,0.10353446171704977,0.06246230337150989,0.18319929537434798
1440,50,30,0.0,euclidean,5,,0.0,eom,euclidean,0.004494426184990272,0.20090509650001898,0.17428063084457704,0.23713108702954674,0.20090509650001898,0.14284505691143182
1441,50,30,0.0,euclidean,5,,0.0,eom,cosine,0.009128794586684811,0.21801329752806387,0.19155765317761242,0.25294735014222425,0.21801329752806387,0.14964821857871533
1442,50,30,0.0,euclidean,5,,0.0,leaf,euclidean,0.015396775222753518,0.22687001790095693,0.20021158040920628,0.26171813467543403,0.22687001790095693,0.15365130344929606
1443,50,30,0.0,euclidean,5,,0.0,leaf,cosine,0.005617674270976267,0.22150783770861118,0.19454091581225086,0.2571540881758404,0.22150783770861118,0.15528926107484908
1444,50,30,0.0,euclidean,5,,0.1,eom,euclidean,0.0005855401325720286,0.1685769996367547,0.13887914974199048,0.21443077164649735,0.16857699963675468,0.1566104238811492
1445,50,30,0.0,euclidean,5,,0.1,eom,cosine,-0.004750424000075747,0.06384961544866896,0.04532538954406301,0.10798071051620099,0.06384961544866896,0.18580118125857584
1446,50,30,0.0,euclidean,5,,0.1,leaf,euclidean,0.007178067236361325,0.2534421333463081,0.22367460743592188,0.29234914598254486,0.25344213334630816,0.15799529688622177
1447,50,30,0.0,euclidean,5,,0.1,leaf,cosine,-0.0014884443452148214,0.07485354902807875,0.04728179115704575,0.17956387090532772,0.07485354902807875,0.24804534895484318
1448,50,30,0.0,euclidean,5,5.0,0.0,eom,euclidean,0.012857865596455843,0.1933465402096966,0.1628671029760572,0.23786045850876827,0.19334654020969663,0.16285236080198512
1449,50,30,0.0,euclidean,5,5.0,0.0,eom,cosine,0.0034009610832708794,0.22194334523020068,0.19633004883844205,0.25524236598878103,0.22194334523020065,0.13996709734287563
1450,50,30,0.0,euclidean,5,5.0,0.0,leaf,euclidean,-0.012460578201422974,0.21831306441208118,0.18794145341433602,0.2603929406521,0.21831306441208118,0.15309878439126126
1451,50,30,0.0,euclidean,5,5.0,0.0,leaf,cosine,0.0047985918824960515,0.22925390746430818,0.20611700727120824,0.2582418934294474,0.2292539074643082,0.1381979578388203
1452,50,30,0.0,euclidean,5,5.0,0.1,eom,euclidean,0.006528273543956953,0.2301652451406595,0.2055784323744321,0.2614320507519713,0.2301652451406595,0.1446439714452742
1453,50,30,0.0,euclidean,5,5.0,0.1,eom,cosine,0.0016409449247394424,0.07890188460522021,0.054738825408209214,0.14125554388239694,0.07890188460522021,0.205751486261423
1454,50,30,0.0,euclidean,5,5.0,0.1,leaf,euclidean,-0.003625209146681539,0.22095369780798307,0.191078063837528,0.26190302968575374,0.22095369780798305,0.15308151428643663
1455,50,30,0.0,euclidean,5,5.0,0.1,leaf,cosine,-0.007162706181364417,0.05922288001385532,0.03719998277382381,0.14515897083312845,0.059222880013855325,0.24581605695481398
1456,50,30,0.0,euclidean,10,,0.0,eom,euclidean,0.012180327092792901,0.09565575321735385,0.0683548276627545,0.15926701702794657,0.09565575321735385,0.19829822687861692
1457,50,30,0.0,euclidean,10,,0.0,eom,cosine,0.014348609960462352,0.13295980100135868,0.10352167982700909,0.18579320701451452,0.13295980100135865,0.17805970542017233
1458,50,30,0.0,euclidean,10,,0.0,leaf,euclidean,-0.01447139510584081,0.1036594455037901,0.07192894581597657,0.18548265809042155,0.10365944550379011,0.20404966937383154
1459,50,30,0.0,euclidean,10,,0.0,leaf,cosine,-0.004447890436712341,0.0801045811704845,0.05654526351215892,0.13731710683353907,0.08010458117048448,0.18816245942378784
1460,50,30,0.0,euclidean,10,,0.1,eom,euclidean,0.017132074026917177,0.10109397382975546,0.07244703236905808,0.16721331491490082,0.10109397382975545,0.2013331987435082
1461,50,30,0.0,euclidean,10,,0.1,eom,cosine,0.00909202725104684,0.09989160719116927,0.06999994145581039,0.174338251388433,0.09989160719116927,0.2083809539155946
1462,50,30,0.0,euclidean,10,,0.1,leaf,euclidean,0.00390872918761178,0.08315486995583836,0.05942179758110875,0.13845302183884214,0.08315486995583836,0.18990123355802402
1463,50,30,0.0,euclidean,10,,0.1,leaf,cosine,0.0026344134286736725,0.09404210612417467,0.0655952838805276,0.16605583047384426,0.09404210612417467,0.204804819051062
1464,50,30,0.0,euclidean,10,5.0,0.0,eom,euclidean,0.027085201703196293,0.15269638160240567,0.1211215579441931,0.2065382258727436,0.15269638160240567,0.18365721324028514
1465,50,30,0.0,euclidean,10,5.0,0.0,eom,cosine,0.0012451200663467928,0.06864412042013246,0.04836906217134652,0.11818364293857354,0.06864412042013245,0.1966882340385124
1466,50,30,0.0,euclidean,10,5.0,0.0,leaf,euclidean,-0.006065643216833908,0.16950535458848187,0.14251188093129033,0.20911409255333613,0.16950535458848187,0.14299854660989594
1467,50,30,0.0,euclidean,10,5.0,0.0,leaf,cosine,0.01136096520422936,0.15079266724138682,0.12443901394147039,0.19130776191664264,0.1507926672413868,0.15861165804899233
1468,50,30,0.0,euclidean,10,5.0,0.1,eom,euclidean,0.0064579603932682405,0.09729203352250607,0.07213300712539394,0.14940115439477028,0.09729203352250607,0.1871319835464568
1469,50,30,0.0,euclidean,10,5.0,0.1,eom,cosine,0.011070884214041832,0.09736635635965901,0.062025065922584305,0.22632309566272574,0.097366356359659,0.26197948104397184
1470,50,30,0.0,euclidean,10,5.0,0.1,leaf,euclidean,-0.001204216068225166,0.16480787996869514,0.13249052352048105,0.21797735796453818,0.16480787996869514,0.16561823888475427
1471,50,30,0.0,euclidean,10,5.0,0.1,leaf,cosine,0.0006413004077977927,0.0766138022832979,0.05438784395085015,0.12955893110574015,0.0766138022832979,0.19045962401499852
1472,50,30,0.0,euclidean,20,,0.0,eom,euclidean,0.0128956115852906,0.11231074851983978,0.07337324925823392,0.23930376269812476,0.1123107485198398,0.253298516017315
1473,50,30,0.0,euclidean,20,,0.0,eom,cosine,0.006489132903025974,0.08390752518443474,0.05498032258097213,0.17707141431021262,0.08390752518443474,0.24439860726008056
1474,50,30,0.0,euclidean,20,,0.0,leaf,euclidean,0.008720928736848117,0.11716355076971065,0.07518167174552698,0.26531947619196966,0.11716355076971066,0.25707443976350763
1475,50,30,0.0,euclidean,20,,0.0,leaf,cosine,0.011289975734814252,0.10195101980120003,0.06764761150491622,0.20683484133326416,0.10195101980120001,0.24323223098839516
1476,50,30,0.0,euclidean,20,,0.1,eom,euclidean,0.014749629290288876,0.10850223822631207,0.07520990649351028,0.19467832377999864,0.10850223822631205,0.22166127412907635
1477,50,30,0.0,euclidean,20,,0.1,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1478,50,30,0.0,euclidean,20,,0.1,leaf,euclidean,0.008569499202075939,0.09156623732153264,0.06271213687975462,0.1695997468427091,0.09156623732153264,0.2225270625384585
1479,50,30,0.0,euclidean,20,,0.1,leaf,cosine,0.028661611429665997,0.12340417551076817,0.08418042598572588,0.2310717090485693,0.12340417551076815,0.24691739538780433
1480,50,30,0.0,euclidean,20,5.0,0.0,eom,euclidean,0.008495152910477196,0.08459459138106568,0.06081447943927795,0.138913565583821,0.08459459138106566,0.19062128141644344
1481,50,30,0.0,euclidean,20,5.0,0.0,eom,cosine,0.004913236759481238,0.09691170110139001,0.07410376153720026,0.1400020764334455,0.09691170110139,0.16966811956548072
1482,50,30,0.0,euclidean,20,5.0,0.0,leaf,euclidean,0.009425216014864868,0.10035122845371527,0.07722805325644637,0.14323902563640964,0.10035122845371527,0.17095901111265208
1483,50,30,0.0,euclidean,20,5.0,0.0,leaf,cosine,0.015377926279378609,0.11483138356348192,0.08822172165663077,0.16442596464598064,0.11483138356348192,0.17803209991795058
1484,50,30,0.0,euclidean,20,5.0,0.1,eom,euclidean,0.006758559499798862,0.08488896837430608,0.060473977309807594,0.14236599754627277,0.08488896837430608,0.1951854343980633
1485,50,30,0.0,euclidean,20,5.0,0.1,eom,cosine,5.2670368158070404e-05,0.06903848802946554,0.04908005664064261,0.11635383923700374,0.06903848802946555,0.18952485698456906
1486,50,30,0.0,euclidean,20,5.0,0.1,leaf,euclidean,-0.00048130904275475224,0.06361660165435858,0.044695514843393694,0.11031774439189004,0.06361660165435856,0.19640008147794052
1487,50,30,0.0,euclidean,20,5.0,0.1,leaf,cosine,0.003550759742461254,0.06321696330686793,0.0450065994533601,0.10617836731610374,0.06321696330686795,0.19147603745364536
1488,50,30,0.0,cosine,5,,0.0,eom,euclidean,0.01573888396298403,0.2078320466196017,0.19196446433264097,0.22655919308178904,0.2078320466196017,0.13364148179835322
1489,50,30,0.0,cosine,5,,0.0,eom,cosine,0.0015532261744726592,0.20221453494906605,0.18583024313268431,0.22176732995173223,0.20221453494906605,0.12395783197295047
1490,50,30,0.0,cosine,5,,0.0,leaf,euclidean,0.007519573883970423,0.2098876943051249,0.19251407890226702,0.23070817179953412,0.20988769430512488,0.12981126169327753
1491,50,30,0.0,cosine,5,,0.0,leaf,cosine,0.0005001543752596026,0.20441270823703925,0.18944917974073008,0.2219427192316279,0.20441270823703925,0.11850993706793406
1492,50,30,0.0,cosine,5,,0.1,eom,euclidean,0.00435659648666533,0.17924033126753317,0.15962755338625342,0.20434768720078073,0.1792403312675332,0.1344059587273177
1493,50,30,0.0,cosine,5,,0.1,eom,cosine,0.005090225920424852,0.07744050140272096,0.052831263422836866,0.1449676082772202,0.07744050140272096,0.22102791064940971
1494,50,30,0.0,cosine,5,,0.1,leaf,euclidean,0.0015100618646486537,0.198855336051511,0.17956554209107256,0.2227883296897059,0.19885533605151098,0.13219358053447067
1495,50,30,0.0,cosine,5,,0.1,leaf,cosine,-7.538542676561079e-05,0.05292532607669724,0.035292182953139246,0.10577303798955431,0.05292532607669725,0.22428166187634171
1496,50,30,0.0,cosine,5,5.0,0.0,eom,euclidean,-0.012977107356038754,0.166019770714368,0.149998873383822,0.1858721806388023,0.166019770714368,0.11106438120936094
1497,50,30,0.0,cosine,5,5.0,0.0,eom,cosine,0.006254692399417039,0.19616273269371032,0.17630501558194034,0.22106149471641262,0.19616273269371032,0.1410686234688328
1498,50,30,0.0,cosine,5,5.0,0.0,leaf,euclidean,0.013842225110979963,0.20028383713759557,0.1804064665063802,0.22508380277947432,0.20028383713759554,0.14039406219453415
1499,50,30,0.0,cosine,5,5.0,0.0,leaf,cosine,0.01119272585241508,0.21484515048689654,0.19690952185196,0.23637556905178422,0.21484515048689654,0.1402750576670855
1500,50,30,0.0,cosine,5,5.0,0.1,eom,euclidean,0.009169618585430469,0.20597369934112342,0.18259700300964893,0.23621472023992252,0.20597369934112342,0.15234619861202453
1501,50,30,0.0,cosine,5,5.0,0.1,eom,cosine,-0.0010166953696120631,0.06001061732600078,0.037015300669547585,0.15843891416797753,0.06001061732600077,0.2584769499461305
1502,50,30,0.0,cosine,5,5.0,0.1,leaf,euclidean,-0.0010237012586155063,0.20774323138017006,0.1835948058175194,0.23920629721527775,0.20774323138017006,0.14614554435696306
1503,50,30,0.0,cosine,5,5.0,0.1,leaf,cosine,-9.359966259013197e-05,0.0602883997299011,0.042412867628804654,0.10420870328032644,0.0602883997299011,0.19414447473379806
1504,50,30,0.0,cosine,10,,0.0,eom,euclidean,-0.0019482171115429363,0.12819313182481293,0.09874550568566738,0.1826678638698105,0.12819313182481296,0.17386709119137636
1505,50,30,0.0,cosine,10,,0.0,eom,cosine,0.0026480436045632997,0.1318864422271002,0.1012918412401964,0.18896099083838835,0.1318864422271002,0.18289812363526975
1506,50,30,0.0,cosine,10,,0.0,leaf,euclidean,-0.01754845950917503,0.11066174807808525,0.08214841992187866,0.16949141785986435,0.11066174807808522,0.17613017556426872
1507,50,30,0.0,cosine,10,,0.0,leaf,cosine,-0.012048268880865588,0.11360990513058228,0.0827856028120531,0.18100517870655722,0.11360990513058228,0.19392755257787309
1508,50,30,0.0,cosine,10,,0.1,eom,euclidean,-0.0041964000269836665,0.07506614437552683,0.05266679857748526,0.1306186395869869,0.07506614437552683,0.19309011524828973
1509,50,30,0.0,cosine,10,,0.1,eom,cosine,0.010111926544016622,0.07944733589061978,0.05462577356839169,0.14561271711331003,0.0794473358906198,0.21467461418359904
1510,50,30,0.0,cosine,10,,0.1,leaf,euclidean,-0.018190727113470775,0.08606106381260388,0.05970790268928336,0.15405682617258878,0.08606106381260388,0.19713579472639764
1511,50,30,0.0,cosine,10,,0.1,leaf,cosine,0.01178378581416168,0.07442682027167889,0.05208218047253205,0.13035076195307385,0.07442682027167889,0.20920878244389315
1512,50,30,0.0,cosine,10,5.0,0.0,eom,euclidean,0.006382613857669545,0.15790084490423337,0.13572477805384134,0.18873888485394003,0.1579008449042334,0.14156354417161474
1513,50,30,0.0,cosine,10,5.0,0.0,eom,cosine,0.001224094907175261,0.12570959116803296,0.09911765800347869,0.1718016647585842,0.12570959116803296,0.1622077174466173
1514,50,30,0.0,cosine,10,5.0,0.0,leaf,euclidean,0.004555756908004103,0.1815677811592094,0.158855800484773,0.21185754343070387,0.18156778115920943,0.13940800572433423
1515,50,30,0.0,cosine,10,5.0,0.0,leaf,cosine,-0.002482008297222599,0.17929741385679748,0.1568562180122586,0.209231927975012,0.17929741385679748,0.13530699948622488
1516,50,30,0.0,cosine,10,5.0,0.1,eom,euclidean,0.010878925085858183,0.1736406723131072,0.14661076006933405,0.21289020281835758,0.1736406723131072,0.15558863685635918
1517,50,30,0.0,cosine,10,5.0,0.1,eom,cosine,-0.010966010794543308,0.06095626387163188,0.0426557344158124,0.1067588717467014,0.06095626387163188,0.18850522470917028
1518,50,30,0.0,cosine,10,5.0,0.1,leaf,euclidean,-0.0065815371979484625,0.13516129872268035,0.10900770687237527,0.1778260889966278,0.13516129872268037,0.15939741013450526
1519,50,30,0.0,cosine,10,5.0,0.1,leaf,cosine,0.004770027587475198,0.058402906540965034,0.04130996743749857,0.09962502971812148,0.05840290654096504,0.19697703514000112
1520,50,30,0.0,cosine,20,,0.0,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1521,50,30,0.0,cosine,20,,0.0,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1522,50,30,0.0,cosine,20,,0.0,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1523,50,30,0.0,cosine,20,,0.0,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1524,50,30,0.0,cosine,20,,0.1,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1525,50,30,0.0,cosine,20,,0.1,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1526,50,30,0.0,cosine,20,,0.1,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1527,50,30,0.0,cosine,20,,0.1,leaf,cosine,-0.00017475855795864902,0.07234544579166421,0.04697659294928526,0.15728357254738287,0.07234544579166421,0.24086953742640663
1528,50,30,0.0,cosine,20,5.0,0.0,eom,euclidean,0.0027092932821260354,0.06181721720895593,0.043553305753027544,0.10646139366856257,0.06181721720895593,0.19698927678686984
1529,50,30,0.0,cosine,20,5.0,0.0,eom,cosine,-0.0010050060352166548,0.100115370502939,0.0773353356799088,0.14191940403508965,0.10011537050293899,0.15964867038610872
1530,50,30,0.0,cosine,20,5.0,0.0,leaf,euclidean,0.0044625033525561115,0.11549127234825685,0.09466378473624067,0.1480686514668548,0.11549127234825685,0.1453750550057487
1531,50,30,0.0,cosine,20,5.0,0.0,leaf,cosine,-0.0026630649456556364,0.09185118651215361,0.07079399484139756,0.1307384473788603,0.09185118651215361,0.15885855299330584
1532,50,30,0.0,cosine,20,5.0,0.1,eom,euclidean,-0.0024212820161910076,0.07727168105891,0.0553054738748985,0.1281835913697878,0.07727168105891,0.18232059604221626
1533,50,30,0.0,cosine,20,5.0,0.1,eom,cosine,-0.005712773734698742,0.062028319242231386,0.04389254339976568,0.10570350834192814,0.062028319242231386,0.18688626328188565
1534,50,30,0.0,cosine,20,5.0,0.1,leaf,euclidean,-0.00018826783745471727,0.07524089338695775,0.053999254032541646,0.12403076828273521,0.07524089338695775,0.18295560873677008
1535,50,30,0.0,cosine,20,5.0,0.1,leaf,cosine,-0.0065951300303805655,0.06508454863299187,0.04316093611021719,0.1322723192376225,0.06508454863299187,0.2221962994089958
1536,50,30,0.1,euclidean,5,,0.0,eom,euclidean,0.021113545926346823,0.20614591453476339,0.17852477091261182,0.24387851258242105,0.20614591453476339,0.15947140664500065
1537,50,30,0.1,euclidean,5,,0.0,eom,cosine,-0.011060890755065432,0.2198094525256862,0.18759283232254828,0.26538604081088263,0.21980945252568623,0.15487350943743985
1538,50,30,0.1,euclidean,5,,0.0,leaf,euclidean,0.006417368404123168,0.21308577158272166,0.18419772559774653,0.25272033643130803,0.2130857715827216,0.1626333776007918
1539,50,30,0.1,euclidean,5,,0.0,leaf,cosine,0.0004257637195853913,0.20365811170242087,0.17155564653335387,0.25054070967088315,0.20365811170242087,0.16604479249950507
1540,50,30,0.1,euclidean,5,,0.1,eom,euclidean,0.016169245983483335,0.13455729973887698,0.10635125814081026,0.18312494036576485,0.13455729973887698,0.17480492204139184
1541,50,30,0.1,euclidean,5,,0.1,eom,cosine,0.00033431572387468677,0.062323489955324086,0.03926683239619618,0.15096974949496147,0.06232348995532407,0.25154196171203763
1542,50,30,0.1,euclidean,5,,0.1,leaf,euclidean,-0.012700608615796055,0.238372354957407,0.21078666466729146,0.2742655371849342,0.238372354957407,0.14377492010823564
1543,50,30,0.1,euclidean,5,,0.1,leaf,cosine,-0.010841990411510814,0.04416025446616534,0.02751998663458661,0.11170229991172449,0.044160254466165345,0.24322922360136184
1544,50,30,0.1,euclidean,5,5.0,0.0,eom,euclidean,-0.002616275755464626,0.19754442207247244,0.1726867694623849,0.23076176601320855,0.19754442207247247,0.13546546390888506
1545,50,30,0.1,euclidean,5,5.0,0.0,eom,cosine,-0.014489010388852414,0.19937026699458754,0.1669583473237202,0.24739809791746173,0.19937026699458754,0.15343843301940463
1546,50,30,0.1,euclidean,5,5.0,0.0,leaf,euclidean,0.015143460816236264,0.20993294699304405,0.17213794535193183,0.2689938537810096,0.20993294699304405,0.1928552699041354
1547,50,30,0.1,euclidean,5,5.0,0.0,leaf,cosine,-0.01962288943582268,0.19197791285974442,0.16095168181160746,0.23782228781110845,0.1919779128597444,0.14825069905940916
1548,50,30,0.1,euclidean,5,5.0,0.1,eom,euclidean,-0.006622364955224454,0.1743405640212123,0.14529268540317733,0.2179057234631153,0.1743405640212123,0.15453750295517146
1549,50,30,0.1,euclidean,5,5.0,0.1,eom,cosine,-0.0012205698133812995,0.06307013668754576,0.044607219798904044,0.10760980928139216,0.06307013668754576,0.1915430057886824
1550,50,30,0.1,euclidean,5,5.0,0.1,leaf,euclidean,-0.0010993807125241537,0.2199668439135672,0.18808954345956094,0.2648541654092515,0.21996684391356724,0.16312332754242032
1551,50,30,0.1,euclidean,5,5.0,0.1,leaf,cosine,0.002400804232253653,0.06822884930526438,0.043546454762266616,0.15750185618673546,0.06822884930526436,0.24487028257638796
1552,50,30,0.1,euclidean,10,,0.0,eom,euclidean,0.014652868783593807,0.09983223606110707,0.0712350386167999,0.16678971062921394,0.09983223606110707,0.20210625020446904
1553,50,30,0.1,euclidean,10,,0.0,eom,cosine,0.018242027571381162,0.09630738419853678,0.06816998799156121,0.16399820575296473,0.09630738419853677,0.21126139887642215
1554,50,30,0.1,euclidean,10,,0.0,leaf,euclidean,0.017564065255378618,0.0983006131510918,0.06989603779958095,0.16559607608746216,0.09830061315109179,0.2072152108143506
1555,50,30,0.1,euclidean,10,,0.0,leaf,cosine,0.015825242796108863,0.10553551787402934,0.07535335055316297,0.17605150684840734,0.10553551787402934,0.2023998402753944
